time,lead_speed,follower_speed,gap
31608.69999999936,7.372700144108868,7.461999998882523,13.553573655506046
31608.79999999936,7.308074518642408,7.369000001579993,13.543246090961759
31608.89999999936,7.276999999839063,7.195999999906451,13.553787531381257
31608.99999999936,7.326999999843532,7.31699999978976,13.548215363534295
31609.099999999355,7.323999999878883,7.216000000548156,13.570714396512498
31609.19999999936,7.339000000411434,7.264999999016597,13.570716240254795
31609.29999999935,7.243000000049625,7.4089999996329885,13.552207238453946
31609.39999999935,7.325999999640597,7.337000001058644,13.552945315243539
31609.49999999935,7.31100000005926,7.217999999865872,13.562960311219278
31609.599999999347,7.34599999973164,7.32999999961463,13.567720381333269
31609.699999999346,7.363192522968519,7.2780000005062675,13.575413663792059
31609.799999999344,7.362999999957827,7.273999999462582,13.575477783681094
31609.899999999347,7.35400000035673,7.3619999999931744,13.583234972958536
31609.99999999933,7.3099999996624625,7.280000000449178,13.583971961178625
31610.099999999336,7.396000000163733,7.27799999986946,13.59801777709875
31610.19999999933,7.276000000356205,7.295999999755565,13.598746458981807
31610.299999999337,7.340999999503032,7.310000000473366,13.59874669112994
31610.399999999336,7.349000000182617,7.213999999979652,13.61280925203101
31610.49999999933,7.328000000028857,7.312999999545496,13.615740388229664
31610.599999999333,7.344487916445598,7.2710000006999325,13.6183782568221
31610.69999999933,7.37830999711433,7.2219999994693875,13.638591261596394
31610.79999999933,7.39300000004707,7.33000000023387,13.638265590695296
31610.899999999325,7.3680000002230255,7.193000000178463,13.661533707113552
31610.999999999327,7.356999999787433,7.299999999656728,13.660071823428554
31611.099999999326,7.384000000304173,7.237000000306232,13.676311861233186
31611.199999999328,7.307000000005437,7.249000000148873,13.684802485618926
31611.299999999326,7.409999999144629,7.20899999966502,13.708809966574428
31611.39999999932,7.485373273400892,7.316999999809632,13.717709424978175
31611.49999999932,7.482468484508706,7.240000000465566,13.733141782356878
31611.599999999315,7.436977058572071,7.250999999675107,13.750057410738414
31611.699999999317,7.384590421695004,7.281999999976707,13.759827215598873
31611.799999999315,7.360999999981503,7.2829999997632076,13.77642605655628
31611.89999999932,7.374999999970112,7.308000000439303,13.784182519516303
31611.999999999312,7.3799999997462224,7.209000000007258,13.806032612128078
31612.09999999931,7.437999999745477,7.3159999993666425,13.804639889029506
31612.199999999317,7.435000000138088,7.307000000507354,13.829304460953706
31612.299999999308,7.420000000076769,7.243000000121052,13.843429460634676
31612.399999999307,7.411449468227364,7.284999999461813,13.85326712110943
31612.4999999993,7.4069960832904576,7.327000000280013,13.866347122811458
31612.5999999993,7.405117964271997,7.248000000189424,13.88917131280906
31612.699999999302,7.404293230177933,7.301999999480717,13.903568955717699
31612.7999999993,7.403000000014213,7.308000000629423,13.916051605947905
31612.899999999303,7.401000000006567,7.227999999549914,13.93228182724809
31612.999999999298,7.41499999970668,7.3530000002197635,13.943722447694292
31613.099999999296,7.436000000429479,7.198000000202942,13.969277247904287
31613.199999999288,7.341000000134822,7.345999999111326,13.970837124360301
31613.299999999294,7.423999999283067,7.317000000831107,13.98098335282952
31613.39999999929,7.471075840133832,7.2379999998501745,14.001250534182795
31613.499999999287,7.450874909131349,7.302000000083143,14.017272702096355
31613.599999999286,7.426000000045008,7.229000000008799,14.034450732048333
31613.699999999288,7.432999999966314,7.292000000094976,14.052383065461587
31613.799999999286,7.4349999998969825,7.213999999932133,14.07563967150162
31613.89999999928,7.453000000018019,7.32399999948938,14.08504117750757
31613.999999999283,7.417000000418475,7.297000000326161,14.098897116738481
31614.099999999282,7.376999999942129,7.294999999829497,14.102219407348235
31614.19999999928,7.431999999487928,7.294000000422487,14.116882728221658
31614.299999999283,7.488816722139906,7.238999999691558,14.140622242947565
31614.39999999928,7.518983043433548,7.34699999966429,14.15589550802342
31614.499999999283,7.525341003482128,7.284000000675492,14.170024331326095
31614.599999999282,7.5107326423989225,7.272999999240932,14.18331975083461
31614.69999999928,7.478000000297202,7.3949999999497535,14.193532210063973
31614.799999999268,7.4450000000703165,7.284000000723762,14.216778479066402
31614.899999999267,7.451999999989008,7.265999999970853,14.223644348947644
31614.99999999927,7.4489999998855625,7.2949999991478975,14.252287848459233
31615.099999999267,7.4690000000958205,7.426999999905702,14.256972906755712
31615.199999999262,7.412000000545525,7.307000000970858,14.264717421250547
31615.299999999264,7.348365757633179,7.2889999992537025,14.27194709214912
31615.399999999263,7.310618058763554,7.407999999786623,14.276397786192467
31615.49999999926,7.3057874812154555,7.336000000562207,14.28830908140085
31615.599999999264,7.340904602267676,7.3160000000028464,14.303283393980957
31615.699999999262,7.422999999199014,7.317999999824343,14.318932583914494
31615.799999999257,7.503999999998965,7.356999999786923,14.332536962794292
31615.899999999263,7.424000000786696,7.356000000182796,14.332536401427259
31615.999999999254,7.375999999718063,7.349999999639546,14.338423336757153
31616.099999999253,7.449999999759336,7.411000000028473,14.330677388847633
31616.199999999248,7.406000000576182,7.332000000652454,14.337504599214174
