time,lead_speed,follower_speed,gap
32877.19999999982,9.433999999866149,7.140999999954008,15.330807445965755
32877.29999999982,9.512999999913164,7.170999999960362,15.575043316375544
32877.39999999982,9.541999999897431,7.155000000130062,15.814521911589804
32877.49999999982,9.61999999991322,7.0969999999231925,16.07435309672072
32877.59999999982,9.647999999871251,7.1939999999643485,16.329310764112485
32877.699999999815,9.759999999837797,7.1150000001211975,16.585761186082717
32877.799999999814,9.80099999994034,7.156999999742879,16.862759290459007
32877.89999999981,9.858999999845476,7.274999999994397,17.121624349682566
32877.99999999981,9.943999999866204,7.2159999999446915,17.388825838131062
32878.09999999982,9.990999999940584,7.381999999619577,17.64451246932371
32878.19999999981,10.023999999917436,7.5159999998744285,17.90223704659233
32878.29999999981,10.052000000045153,7.5749999997792035,18.15620757728944
32878.399999999805,10.022999999911027,7.742999999675754,18.377866736541066
32878.499999999796,10.139999999792105,7.877999999732037,18.608854471900308
32878.5999999998,10.175000000024726,8.040999999639832,18.821118587118427
32878.6999999998,10.154000000026477,8.205999999775567,19.01688888829052
32878.7999999998,10.164999999925637,8.283999999819324,19.1937163397516
32878.8999999998,10.21599999989106,8.413999999684185,19.37328432842889
32878.999999999796,10.244000000027293,8.53399999991598,19.546889434343434
32879.099999999795,10.234999999883657,8.599999999515088,19.7193967369678
32879.199999999786,10.332999999894133,8.935999999566716,19.8539100159977
32879.299999999785,10.30500000011599,8.962000000005776,19.997596559975133
32879.39999999978,10.266000000069797,9.035999999792653,20.120462778619565
32879.49999999978,10.242000000003618,9.116999999842456,20.2255412847466
32879.59999999979,10.253999999991702,9.164000000027269,20.33869730970185
32879.699999999786,10.256999999934623,9.135999999928186,20.448293323612273
32879.799999999785,10.292000000030267,9.236999999790916,20.55988506623046
32879.89999999978,10.241000000051331,9.291999999889082,20.66004378243167
32879.99999999978,10.255000000006703,9.378999999722888,20.7542004641958
32880.09999999978,10.242999999908774,9.497999999870409,20.83436570233738
32880.19999999978,10.328999999873638,9.505999999963832,20.9143447206311
32880.29999999978,10.324000000068477,9.572999999775911,20.993548034780293
32880.399999999776,10.310999999978462,9.648999999966104,21.06788396307732
32880.49999999977,10.340999999902623,9.630999999967212,21.14981918830066
32880.59999999977,10.361000000072707,9.72699999963725,21.224181540736
32880.69999999977,10.297000000104276,9.859999999934226,21.28638918403372
32880.79999999977,10.286000000018262,9.808000000080245,21.338041394773807
32880.89999999977,10.263000000056802,9.833999999928523,21.388677160291508
32880.99999999977,10.248000000019953,9.8370000000031,21.43659398490531
32881.099999999766,10.254999999919264,9.880999999730784,21.478784886177245
32881.199999999764,10.305999999897864,10.012999999844418,21.519393980064336
32881.29999999976,10.295000000216438,9.986000000163068,21.56313325125149
32881.39999999976,10.212999999909467,9.951999999947565,21.582859085620647
32881.49999999976,10.317999999980016,10.025999999758547,21.628434000536753
32881.59999999976,10.218000000134447,10.09899999995938,21.644532366603066
32881.699999999764,10.269999999827954,10.07900000002216,21.67249161178926
32881.79999999976,10.27900000011782,10.100999999935679,21.69374511449043
32881.899999999754,10.210000000151279,10.121999999915326,21.703990713385235
32881.99999999975,10.18000000001179,10.152000000024515,21.720830906780943
32882.09999999975,10.18399999999452,10.125999999956921,21.730538925603362
32882.19999999975,10.172000000069504,10.196999999813832,21.738621518937286
32882.29999999975,10.145000000017395,10.241999999924714,21.73754690588975
32882.399999999754,10.154999999988732,10.262999999988576,21.728744970644485
32882.499999999745,10.156999999935989,10.253000000036948,21.727812292381312
32882.599999999744,10.193999999969364,10.247999999978232,21.736333138065906
32882.69999999973,10.182999999987924,10.273999999889684,21.733243150097085
32882.799999999734,10.175000000230494,10.326999999855486,21.72572085583205
32882.89999999974,10.059000000064842,10.367999999952874,21.702932510151356
32882.99999999974,10.150999999698737,10.371999999979419,21.69537953461394
32883.09999999974,10.206999999977231,10.390999999948713,21.68283504700517
32883.19999999973,10.1810000001566,10.424999999809248,21.665613502371745
32883.299999999734,10.121000000074151,10.49100000002928,21.63687272453429
32883.39999999973,10.134999999913957,10.434999999998167,21.610011958925533
32883.49999999973,10.158999999963134,10.48200000005073,21.59133788308949
32883.59999999973,10.177999999886236,10.40000000008158,21.581421232075357
32883.69999999973,10.224999999958893,10.461999999784467,21.5600869018822
32883.799999999734,10.20000000010324,10.49699999999706,21.537685773902997
32883.899999999725,10.187999999936153,10.488000000017454,21.5173159030792
32883.99999999972,10.223999999953081,10.479000000082424,21.4989821691944
32884.099999999715,10.212000000052447,10.463999999851923,21.477151479096946
32884.19999999971,10.224999999828832,10.545999999954144,21.46536658226248
32884.29999999972,10.281000000061473,10.506999999974179,21.445655974963493
32884.39999999972,10.207000000083012,10.584999999818343,21.415363876823143
32884.499999999716,10.255999999819306,10.557000000326806,21.38761980301052
32884.599999999715,10.285999999967244,10.43700000013433,21.377805775204166
32884.69999999971,10.29200000000525,10.469999999876501,21.370329941815072
32884.79999999971,10.308999999811236,10.488999999914872,21.350043211702143
32884.89999999971,10.36300000012975,10.522000000013152,21.34518035051638
32884.99999999971,10.248000000202358,10.47900000011983,21.330002116639594
